	parsimony_trees_mean	parsimony_trees_median	parsimony_trees_var	parsimony_trees_pct_25	parsimony_trees_pct_75	parsimony_trees_min	parsimony_trees_max	parsimony_trees_binary_mean	parsimony_trees_binary_median	parsimony_trees_binary_var	parsimony_trees_binary_pct_25	parsimony_trees_binary_pct_75	parsimony_trees_binary_min	parsimony_trees_binary_max	partition_branch	partition_branch_vs_mean	bootstrap_support	true_support	true_binary_support	partition_size	partition_size_ratio	partition_divergence	divergence_ratio	standard_ete_support	Unnamed: 0	sh_bootstrap	standard_bootstrap	feature_msa_n_seq	feature_msa_n_loci	msa_path	feature_msa_constant_sites_pct	feature_msa_n_unique_sites	feature_msa_pypythia_msa_difficulty	feature_msa_entropy_mean	feature_msa_entropy_median	feature_msa_entropy_var	feature_msa_entropy_pct_25	feature_msa_entropy_pct_75	feature_msa_entropy_min	feature_msa_entropy_max	model	model_short	length	tree_id	tree_folder	true_tree_path
10	0.9489795918367347	0.9489795918367347	0.0	0.9489795918367347	0.9489795918367347	0.9489795918367347	0.9489795918367347	0.9183673469387755	0.9183673469387755	0.07496876301541025	1.0	1.0	0	1	0.06697	0.3084586561856333	0.773	1.0	True	3	0.1	0.62154	0.05022395289999411	0.773	0	/Users/noa/Workspace/bootstrap_results/test/job_0/raxml_tree_0/25117/iqtree_msa_0/results_folder/fasttree_sh_bootstrap	/Users/noa/Workspace/bootstrap_results/test/job_0/raxml_tree_0/25117/iqtree_msa_0/results_folder/fasttree_standard_bootstrap	30	112	/Users/noa/Workspace/bootstrap_results/test/job_0/raxml_tree_0/25117/iqtree_msa_0/sim_msa.fa	0.0535714285714285	109	0.238916359386939	0.8615568234346569	0.8615568234346569	0.1956295068843589	0.4922149392811559	1.2558572921815394	0.0	1.3672257205927163	GTR{0.227895/2.781695/1.894746/1.612967/3.667846/1.0}+G{0.861762}	GTR+G	112	25117	/Users/noa/Workspace/bootstrap_results/test/job_0/raxml_tree_0/25117	/Users/noa/Workspace/bootstrap_results/test/job_0/raxml_tree_0/25117/tree_best.newick
11	0.8707482244897959	0.8707482244897959	0.0	0.8707482244897959	0.8707482244897959	0.8707482244897959	0.8707482244897959	0.5510204081632653	0.5510204081632653	0.24739691795085383	0.0	1.0	0	1	0.21938	1.0104473644020342	0.933	1.0	True	7	0.23333333333333334	3.00938	0.24317495153680257	0.933	0	/Users/noa/Workspace/bootstrap_results/test/job_0/raxml_tree_0/25117/iqtree_msa_0/results_folder/fasttree_sh_bootstrap	/Users/noa/Workspace/bootstrap_results/test/job_0/raxml_tree_0/25117/iqtree_msa_0/results_folder/fasttree_standard_bootstrap	30	112	/Users/noa/Workspace/bootstrap_results/test/job_0/raxml_tree_0/25117/iqtree_msa_0/sim_msa.fa	0.0535714285714285	109	0.238916359386939	0.8615568234346569	0.8615568234346569	0.1956295068843589	0.4922149392811559	1.2558572921815394	0.0	1.3672257205927163	GTR{0.227895/2.781695/1.894746/1.612967/3.667846/1.0}+G{0.861762}	GTR+G	112	25117	/Users/noa/Workspace/bootstrap_results/test/job_0/raxml_tree_0/25117	/Users/noa/Workspace/bootstrap_results/test/job_0/raxml_tree_0/25117/tree_best.newick
12	0.8724489795918368	0.8724489795918368	0.0	0.8724489795918368	0.8724489795918368	0.8724489795918368	0.8724489795918368	0.7346938775510204	0.7346938775510204	0.1949187838400666	0.0	1.0	0	1	0.24369	1.1224173499459007	0.956	1.0	True	5	0.16666666666666666	1.7137	0.13847666776831724	0.956	0	/Users/noa/Workspace/bootstrap_results/test/job_0/raxml_tree_0/25117/iqtree_msa_0/results_folder/fasttree_sh_bootstrap	/Users/noa/Workspace/bootstrap_results/test/job_0/raxml_tree_0/25117/iqtree_msa_0/results_folder/fasttree_standard_bootstrap	30	112	/Users/noa/Workspace/bootstrap_results/test/job_0/raxml_tree_0/25117/iqtree_msa_0/sim_msa.fa	0.0535714285714285	109	0.238916359386939	0.8615568234346569	0.8615568234346569	0.1956295068843589	0.4922149392811559	1.2558572921815394	0.0	1.3672257205927163	GTR{0.227895/2.781695/1.894746/1.612967/3.667846/1.0}+G{0.861762}	GTR+G	112	25117	/Users/noa/Workspace/bootstrap_results/test/job_0/raxml_tree_0/25117	/Users/noa/Workspace/bootstrap_results/test/job_0/raxml_tree_0/25117/tree_best.newick
13	0.5034012857142858	0.5034012857142858	0.0	0.5034012857142858	0.5034012857142858	0.5034012857142858	0.5034012857142858	0.20408163265306123	0.20408163265306123	0.16243231986672216	0.0	0.0	0	1	0.2289	1.0542957503492825	0.938	1.0	True	4	0.13333333333333333	1.49381	0.12070831013537375	0.938	0	/Users/noa/Workspace/bootstrap_results/test/job_0/raxml_tree_0/25117/iqtree_msa_0/results_folder/fasttree_sh_bootstrap	/Users/noa/Workspace/bootstrap_results/test/job_0/raxml_tree_0/25117/iqtree_msa_0/results_folder/fasttree_standard_bootstrap	30	112	/Users/noa/Workspace/bootstrap_results/test/job_0/raxml_tree_0/25117/iqtree_msa_0/sim_msa.fa	0.0535714285714285	109	0.238916359386939	0.8615568234346569	0.8615568234346569	0.1956295068843589	0.4922149392811559	1.2558572921815394	0.0	1.3672257205927163	GTR{0.227895/2.781695/1.894746/1.612967/3.667846/1.0}+G{0.861762}	GTR+G	112	25117	/Users/noa/Workspace/bootstrap_results/test/job_0/raxml_tree_0/25117	/Users/noa/Workspace/bootstrap_results/test/job_0/raxml_tree_0/25117/tree_best.newick
14	0.9693877551020408	0.9693877551020408	0.0	0.9693877551020408	0.9693877551020408	0.9693877551020408	0.9693877551020408	0.9591836734693877	0.9591836734693877	0.039150354019158694	1.0	1.0	0	1	0.1975	0.9096697714896607	0.966	1.0	True	3	0.1	0.5560099999999999	0.04492875768562879	0.966	0	/Users/noa/Workspace/bootstrap_results/test/job_0/raxml_tree_0/25117/iqtree_msa_0/results_folder/fasttree_sh_bootstrap	/Users/noa/Workspace/bootstrap_results/test/job_0/raxml_tree_0/25117/iqtree_msa_0/results_folder/fasttree_standard_bootstrap	30	112	/Users/noa/Workspace/bootstrap_results/test/job_0/raxml_tree_0/25117/iqtree_msa_0/sim_msa.fa	0.0535714285714285	109	0.238916359386939	0.8615568234346569	0.8615568234346569	0.1956295068843589	0.4922149392811559	1.2558572921815394	0.0	1.3672257205927163	GTR{0.227895/2.781695/1.894746/1.612967/3.667846/1.0}+G{0.861762}	GTR+G	112	25117	/Users/noa/Workspace/bootstrap_results/test/job_0/raxml_tree_0/25117	/Users/noa/Workspace/bootstrap_results/test/job_0/raxml_tree_0/25117/tree_best.newick
15	0.7551020408163265	0.7551020408163265	0.0	0.7551020408163265	0.7551020408163265	0.7551020408163265	0.7551020408163265	0.7551020408163265	0.7551020408163265	0.18492294877134527	1.0	1.0	0	1	0.08251	0.3800346979524653	0.824	1.0	True	2	0.06666666666666667	0.36622	0.029592650563175085	0.824	0	/Users/noa/Workspace/bootstrap_results/test/job_0/raxml_tree_0/25117/iqtree_msa_0/results_folder/fasttree_sh_bootstrap	/Users/noa/Workspace/bootstrap_results/test/job_0/raxml_tree_0/25117/iqtree_msa_0/results_folder/fasttree_standard_bootstrap	30	112	/Users/noa/Workspace/bootstrap_results/test/job_0/raxml_tree_0/25117/iqtree_msa_0/sim_msa.fa	0.0535714285714285	109	0.238916359386939	0.8615568234346569	0.8615568234346569	0.1956295068843589	0.4922149392811559	1.2558572921815394	0.0	1.3672257205927163	GTR{0.227895/2.781695/1.894746/1.612967/3.667846/1.0}+G{0.861762}	GTR+G	112	25117	/Users/noa/Workspace/bootstrap_results/test/job_0/raxml_tree_0/25117	/Users/noa/Workspace/bootstrap_results/test/job_0/raxml_tree_0/25117/tree_best.newick
16	0.8571428571428571	0.8571428571428571	0.0	0.8571428571428571	0.8571428571428571	0.8571428571428571	0.8571428571428571	0.6122448979591837	0.6122448979591837	0.2374010828821324	0.0	1.0	0	1	0.13161	0.6061855120291354	0.892	1.0	True	6	0.2	2.6588100000000003	0.2148469096277526	0.892	0	/Users/noa/Workspace/bootstrap_results/test/job_0/raxml_tree_0/25117/iqtree_msa_0/results_folder/fasttree_sh_bootstrap	/Users/noa/Workspace/bootstrap_results/test/job_0/raxml_tree_0/25117/iqtree_msa_0/results_folder/fasttree_standard_bootstrap	30	112	/Users/noa/Workspace/bootstrap_results/test/job_0/raxml_tree_0/25117/iqtree_msa_0/sim_msa.fa	0.0535714285714285	109	0.238916359386939	0.8615568234346569	0.8615568234346569	0.1956295068843589	0.4922149392811559	1.2558572921815394	0.0	1.3672257205927163	GTR{0.227895/2.781695/1.894746/1.612967/3.667846/1.0}+G{0.861762}	GTR+G	112	25117	/Users/noa/Workspace/bootstrap_results/test/job_0/raxml_tree_0/25117	/Users/noa/Workspace/bootstrap_results/test/job_0/raxml_tree_0/25117/tree_best.newick
17	0.7551022653061225	0.7551022653061225	0.0	0.7551022653061225	0.7551022653061225	0.7551022653061225	0.7551022653061225	0.2857142857142857	0.2857142857142857	0.20408163265306123	0.0	1.0	0	1	0.07718	0.3554851289294785	0.527	0.666667	False	4	0.13333333333333333	1.47444	0.11914310440819144	0.527	0	/Users/noa/Workspace/bootstrap_results/test/job_0/raxml_tree_0/25117/iqtree_msa_0/results_folder/fasttree_sh_bootstrap	/Users/noa/Workspace/bootstrap_results/test/job_0/raxml_tree_0/25117/iqtree_msa_0/results_folder/fasttree_standard_bootstrap	30	112	/Users/noa/Workspace/bootstrap_results/test/job_0/raxml_tree_0/25117/iqtree_msa_0/sim_msa.fa	0.0535714285714285	109	0.238916359386939	0.8615568234346569	0.8615568234346569	0.1956295068843589	0.4922149392811559	1.2558572921815394	0.0	1.3672257205927163	GTR{0.227895/2.781695/1.894746/1.612967/3.667846/1.0}+G{0.861762}	GTR+G	112	25117	/Users/noa/Workspace/bootstrap_results/test/job_0/raxml_tree_0/25117	/Users/noa/Workspace/bootstrap_results/test/job_0/raxml_tree_0/25117/tree_best.newick
18	0.21428571428571427	0.21428571428571427	0.0	0.21428571428571427	0.21428571428571427	0.21428571428571427	0.21428571428571427	0.02040816326530612	0.02040816326530612	0.01999167013744273	0.0	0.0	0	1	0.0396	0.18239454658729398	0.616	1.0	True	3	0.1	1.27639	0.10313954249448704	0.616	0	/Users/noa/Workspace/bootstrap_results/test/job_0/raxml_tree_0/25117/iqtree_msa_0/results_folder/fasttree_sh_bootstrap	/Users/noa/Workspace/bootstrap_results/test/job_0/raxml_tree_0/25117/iqtree_msa_0/results_folder/fasttree_standard_bootstrap	30	112	/Users/noa/Workspace/bootstrap_results/test/job_0/raxml_tree_0/25117/iqtree_msa_0/sim_msa.fa	0.0535714285714285	109	0.238916359386939	0.8615568234346569	0.8615568234346569	0.1956295068843589	0.4922149392811559	1.2558572921815394	0.0	1.3672257205927163	GTR{0.227895/2.781695/1.894746/1.612967/3.667846/1.0}+G{0.861762}	GTR+G	112	25117	/Users/noa/Workspace/bootstrap_results/test/job_0/raxml_tree_0/25117	/Users/noa/Workspace/bootstrap_results/test/job_0/raxml_tree_0/25117/tree_best.newick
19	0.7755102040816326	0.7755102040816326	0.0	0.7755102040816326	0.7755102040816326	0.7755102040816326	0.7755102040816326	0.7755102040816326	0.7755102040816326	0.17409412744689712	1.0	1.0	0	1	0.02598	0.11966187677620953	0.689	1.0	True	2	0.06666666666666667	0.40524	0.03274568760368377	0.689	0	/Users/noa/Workspace/bootstrap_results/test/job_0/raxml_tree_0/25117/iqtree_msa_0/results_folder/fasttree_sh_bootstrap	/Users/noa/Workspace/bootstrap_results/test/job_0/raxml_tree_0/25117/iqtree_msa_0/results_folder/fasttree_standard_bootstrap	30	112	/Users/noa/Workspace/bootstrap_results/test/job_0/raxml_tree_0/25117/iqtree_msa_0/sim_msa.fa	0.0535714285714285	109	0.238916359386939	0.8615568234346569	0.8615568234346569	0.1956295068843589	0.4922149392811559	1.2558572921815394	0.0	1.3672257205927163	GTR{0.227895/2.781695/1.894746/1.612967/3.667846/1.0}+G{0.861762}	GTR+G	112	25117	/Users/noa/Workspace/bootstrap_results/test/job_0/raxml_tree_0/25117	/Users/noa/Workspace/bootstrap_results/test/job_0/raxml_tree_0/25117/tree_best.newick
